"","x","y"
"122968",-1.38789711396466,8.95171180625103
"268772",0.256019855974063,6.31964802378083
"215794",-2.40299338501972,7.27186222494753
"273672",-0.372800842909601,6.22981649536888
"234924",-0.211104091768088,6.93050241698211
"46394",-1.71129061624769,10.3351173437951
"12687",-0.911790013381315,10.9459717369964
"349008",-2.24129663387821,4.86437726350721
"159654",-2.21434717535462,8.28695849600259
"53825",-1.92688628443637,10.2003700511772
"303448",-0.768059567922191,5.69082732489717
"161647",-2.16943141114864,8.25102588463781
"72625",-2.69943742877916,9.85901024321175
"110522",-1.57654332362976,9.17629062728091
"281680",0.13025571619733,6.08608604990976
"270920",-2.77130265150872,6.27473225957486
"154731",-1.79213899181845,8.37679002441454
"106436",-2.56469013616123,9.24815585001047
"275241",0.327885078703625,6.2028670368453
"18624",-1.15433514009359,10.838173902902
"108747",0.336868231544821,9.21222323864569
"72835",-0.812975332128167,9.85901024321175
"229157",-2.90604994412665,7.02931709823526
"66771",-1.71129061624769,9.96680807730609
"238719",-1.83705475602442,6.85863719425255
"199388",-2.4479091492257,7.56830626870697
"283073",-0.750093262239801,6.05913659138617
"210283",-2.79825211003231,7.37067690620067
"257092",-1.98078520148355,6.52626053912832
"103225",-0.157205174720916,9.31103791989884
"112440",-2.20536402251343,9.14035801591613
"114001",-1.57654332362976,9.11340855739255
"316215",-2.16044825830745,5.45726535102609
"22485",-2.18739771683104,10.7663086801725
"124455",-1.42382972532944,8.92476234772745
"181534",-2.10654934126028,7.89169977099
"309922",-0.651278580986653,5.57404633796163
"60700",-2.67248797025558,10.0746059114004
"189530",-1.71129061624769,7.74796932553087
"140940",-0.669244886669044,8.628318303968
"332202",-1.41484657248825,5.16980446010785
"145311",-1.58552647647096,8.54746992839725
"143271",-2.05265042421311,8.58340253976203
"274910",-2.64553851173199,6.2028670368453
"273686",-0.247036703132868,6.22981649536888
"92709",-0.866874249175338,9.49968412956394
"138756",-2.42994284354331,8.66425091533278
"308960",-0.363817690068406,5.59201264364402
"293761",-2.95994886117382,5.86150722887988
"198456",-1.89095367307159,7.58627257438936
"114960",-1.89095367307159,9.09544225171016
"86599",-2.17841456398984,9.60748196365828
"15638",-1.19026775145837,10.8920728199492
"265236",-0.256019855974064,6.3825300936692
"237917",-0.11228941051494,6.87660349993494
"119015",-1.18128459861717,9.02357702898059
"20637",-0.929756319063705,10.8022412915372
"298907",-1.37891396112347,5.77167570046793
"313361",-1.01060469463446,5.51116426807326
"202435",-1.86400421454801,7.5144073516598
"26109",-0.884840554857729,10.7034266102841
"95028",-2.35807762081374,9.45476836535796
"303954",-0.687211192351434,5.68184417205597
"304988",-0.327885078703626,5.66387786637358
"103587",-1.36993080828227,9.30205476705765
"139369",-1.38789711396466,8.65526776249159
"96653",-1.15433514009359,9.42781890683438
"259172",-1.15433514009359,6.49032792776354
"177028",-2.40299338501972,7.97254814656075
"98155",-1.05552045884044,9.40086944831079
"169629",-1.89993682591279,8.10729543917868
"198403",-2.36706077365494,7.58627257438936
"271608",-1.05552045884044,6.26574910673366
"102577",-1.51366125374139,9.32002107274004
"94194",-0.92077316622251,9.47273467104035
"110014",-1.67535800488291,9.18527378012211
"17193",-0.615345969621873,10.8651233614256
"169056",-2.58265644184362,8.11627859201988
"277183",-0.0853399519913549,6.16693442548052
"239100",-2.87910048560307,6.84965404141135
"98816",0.417716607115577,9.3918862954696
"197914",-2.29519555092538,7.59525572723055
"309404",-0.839924790651753,5.58302949080283
"241344",-0.579413358257092,6.81372143004657
"278407",-2.48384176059048,6.13998496695693
"245224",-1.44179603101183,6.74185620731701
"37147",0.0494073406265736,10.5057972477778
"192690",-0.11228941051494,7.6940704084837
"147763",-1.8819705202304,8.50255416419127
"24429",-2.58265644184362,10.7303760688077
"291040",-0.615345969621873,5.91540614592705
"104572",-1.45077918385303,9.28408846137526
"176262",-0.354834537227211,7.99051445224314
"127512",-0.750093262239801,8.87086343068028
"20507",-2.09756618841908,10.8022412915372
"183208",-0.462632371321554,7.86475031246641
"232704",-2.29519555092538,6.96643502834689
"225059",0.462632371321554,7.11016547380601
"227275",-1.95383574295996,7.06524970960004
"111518",-1.55857701794737,9.15832432159852
"48265",-2.76231949866753,10.2991847324303
"109513",-1.71129061624769,9.1942569329633
"95114",-1.58552647647096,9.45476836535796
"230021",0.390767148591992,7.02033394539406
"186014",-2.04366727137191,7.81085139541924
"264325",0.489581829845139,6.40049639935159
"237468",0.31890192586243,6.88558665277613
"125514",-0.839924790651753,8.90679604204506
"129566",-0.157205174720916,8.83493081931549
"270047",-1.6843411577241,6.29269856525725
"50365",-1.75620638045366,10.2632521210655
"105051",-1.61247593499454,9.27510530853406
"51879",-1.54959386510617,10.2363026625419
"126317",-2.55570698332004,8.88882973636267
"236293",-1.3070487383939,6.90355295845852
"111949",-2.15146510546625,9.14934116875733
"199908",-2.24129663387821,7.55932311586577
"240252",-1.45976233669422,6.83168773572896
"278006",-1.62145908783574,6.14896811979813
"234796",-1.36094765544108,6.93050241698211
"289279",-3.04079723674458,5.94235560445063
"265605",-1.40586341964705,6.373546940828
"106927",-2.61858905320841,9.23917269716928
"107044",-1.56756017078857,9.23917269716928
"244917",0.265003008815259,6.7508393601582
"213853",-1.98078520148355,7.30779483631231
"264477",-2.60960590036721,6.3915132465104
"109037",-1.52264440658259,9.2032400858045
"100317",0.50754813552753,9.36493683694601
"120457",-1.62145908783574,8.99662757045701
"121075",-0.534497594051115,8.98764441761581
"268050",-1.76518953329486,6.32863117662203
"120857",-2.49282491343167,8.98764441761581
"110961",-2.09756618841908,9.16730747443972
"14682",-0.848907943492948,10.9100391256316
"15688",-0.741110109398605,10.8920728199492
"215848",-1.91790313159518,7.27186222494753
"319208",-2.0616335770543,5.40336643397892
"198683",0.148222021879721,7.58627257438936
"124903",-1.86400421454801,8.91577919488625
"103562",-1.59450962931215,9.30205476705765
"267046",-1.85502106170681,6.34659748230442
"109913",-2.58265644184362,9.18527378012211
"230796",-1.57654332362976,7.00236763971167
"12159",-1.19026775145837,10.9549548898376
"102799",0.480598677003944,9.32002107274004
"269200",-0.363817690068406,6.31066487093964
"280667",-0.0404241877853786,6.10405235559215
"230018",0.363817690068406,7.02033394539406
"109017",-1.70230746340649,9.2032400858045
"181964",-2.70842058162036,7.8827166181488
"248075",-2.61858905320841,6.68795729026984
"117911",-2.16943141114864,9.04154333466298
"219247",-2.6365553588908,7.20898015505916
"96996",-2.53774067763765,9.41883575399318
"206364",-2.28621239808418,7.44254212893024
"90635",-1.63942539351813,9.53561674092872
"290966",-1.28009927987032,5.91540614592705
"121969",-1.43281287817064,8.96967811193342
"208886",-1.95383574295996,7.39762636472426
"284104",-0.417716607115578,6.04117028570378
"254743",-0.759076415080996,6.5711763033343
"195481",-1.82807160318323,7.64017149143653
"275712",0.0943231048325495,6.1938838840041
"291990",-1.01060469463446,5.89743984024466
"181543",-2.02570096568952,7.89169977099
"186450",-2.59163959468482,7.80186824257804
"12577",-1.89993682591279,10.9459717369964
"48295",-2.49282491343167,10.2991847324303
"78668",-1.98976835432474,9.75121240911741
"95294",0.0314410349441832,9.45476836535796
"230689",-2.53774067763765,7.00236763971167
"258606",-1.77417268613606,6.49931108060474
"168770",-0.687211192351434,8.12526174486107
"42959",-1.3160318912351,10.3979994136835
"311885",-0.875857402016534,5.53811372659685
"88028",-2.73537004014394,9.5805325051347
"42858",-2.22333032819582,10.3979994136835
"18455",-2.67248797025558,10.838173902902
"277905",-2.52875752479645,6.14896811979813
"146289",-1.72925692193008,8.52950362271486
"123403",-1.94485259011876,8.94272865340984
"276953",-2.15146510546625,6.16693442548052
"122478",-1.32501504407629,8.96069495909223
"116468",-1.73824007477127,9.06849279318657
"324258",-1.34298134975868,5.31353490556697
"298543",-0.184154633244502,5.78065885330912
"122548",-0.696194345192629,8.96069495909223
"14655",-1.09145307020522,10.9100391256316
"293095",-0.0134747292617932,5.87947353456227
"265475",-2.57367328900243,6.373546940828
"191494",-1.92688628443637,7.71203671416609
"189124",-0.893823707698924,7.75695247837207
"118641",-0.0763567991501595,9.03256018182179
"138401",-1.15433514009359,8.67323406817398
"88638",-1.72027376908888,9.5715493522935
"221084",0.471615524162749,7.18203069653558
"280417",-2.28621239808418,6.10405235559215
"134017",-0.354834537227211,8.75408244374474
"16162",-0.947722624746095,10.883089667108
"217819",-2.0706167298955,7.23592961358275
"120446",-1.72027376908888,8.99662757045701
"19507",-2.15146510546625,10.8202075972196
"16178",-0.803992179286972,10.883089667108
"202353",-2.60062274752601,7.5144073516598
"107109",-0.983655236110876,9.23917269716928
"172540",-2.53774067763765,8.05339652213151
"147714",-2.32214500944896,8.50255416419127
"231342",-1.13636883441119,6.99338448687048
"31931",-2.16044825830745,10.5956287761898
"203855",-2.50180806627287,7.48745789313621
"282855",-2.70842058162036,6.05913659138617
"14188",-0.821958484969362,10.9190222784728
"199417",-2.18739771683104,7.56830626870697
"205076",-0.462632371321554,7.46949158745382
"66680",-2.52875752479645,9.96680807730609
"97097",-1.63044224067693,9.41883575399318
"210316",-2.50180806627287,7.37067690620067
"194523",-1.5046781009002,7.65813779711892
"177282",-0.121272563356135,7.97254814656075
"170557",-2.49282491343167,8.08932913349629
"112895",-2.58265644184362,9.13137486307494
"260034",-2.34011131513135,6.47236162208115
"116107",-0.516531288368725,9.07747594602776
"13739",-0.390767148591992,10.928005431314
"170073",-2.37604392649613,8.09831228633749
"262062",-1.98078520148355,6.43642901071637
"119441",-1.81908845034203,9.0145938761394
"155272",-1.39688026680586,8.36780687157334
"197456",-1.94485259011876,7.60423888007175
"146697",-2.52875752479645,8.52052046987366
"265487",-2.46587545490809,6.373546940828
"113973",-1.82807160318323,9.11340855739255
"285804",-3.0048646253798,6.005237674339
"257775",-0.309918773021235,6.51727738628713
"50403",-1.41484657248825,10.2632521210655
"159127",-2.48384176059048,8.29594164884378
"127146",0.426699759956773,8.87984658352147
"24621",-0.857891096334143,10.7303760688077
"256502",-2.8162184157147,6.53524369196952
"276599",-0.866874249175338,6.17591757832171
"31376",-2.68147112309677,10.604611929031
"294149",0.52551444120992,5.86150722887988
"222486",-0.327885078703626,7.15508123801199
"24599",-1.05552045884044,10.7303760688077
"317290",-1.43281287817064,5.4392990453437
"268983",-2.31316185660777,6.31066487093964
"84209",-1.32501504407629,9.65239772786426
"238202",-2.01671781284833,6.86762034709374
"327793",-0.839924790651753,5.2506528356786
"15517",-2.27722924524299,10.8920728199492
"251679",-1.495694948059,6.62507522038147
"10710",-0.812975332128167,10.9819043483611
"58225",-2.58265644184362,10.1195216756064
"231142",-2.93299940265024,6.99338448687048
"191521",-1.6843411577241,7.71203671416609
"174640",-1.53162755942378,8.01746391076673
"29421",-2.38502707933733,10.6405445403957
"81666",-1.84603790886562,9.69731349207023
"197402",-2.42994284354331,7.60423888007175
"170117",-1.98078520148355,8.09831228633749
"88193",-1.25314982134673,9.5805325051347
"187005",-2.0706167298955,7.79288508973685
"183053",-1.85502106170681,7.86475031246641
"122486",-1.25314982134673,8.96069495909223
"112504",-1.63044224067693,9.14035801591613
"259358",0.516531288368725,6.49032792776354
"179575",-1.84603790886562,7.92763238235478
"174633",-1.59450962931215,8.01746391076673
"244605",-2.53774067763765,6.7508393601582
"138449",-0.723143803716215,8.67323406817398
"137326",-1.8819705202304,8.69120037385637
"112395",-2.60960590036721,9.14035801591613
"236815",-1.08246991736402,6.89456980561733
"111026",-1.51366125374139,9.16730747443972
"270147",-0.786025873604582,6.29269856525725
"258117",-1.70230746340649,6.50829423344593
"186023",-1.96281889580115,7.81085139541924
"34555",-0.911790013381315,10.5507130119838
"188478",-2.23231348103701,7.76593563121326
"188513",-1.91790313159518,7.76593563121326
"308936",-0.579413358257092,5.59201264364402
"150364",-0.839924790651753,8.4576383999853
"249666",-1.72027376908888,6.66100783174625
"190999",-1.90891997875398,7.72101986700729
"285120",-0.220087244609283,6.02320398002139
"83227",-1.21721720998195,9.67036403354665
"274614",-0.839924790651753,6.21185018968649
"223295",-1.98976835432474,7.1371149323296
"44786",-2.76231949866753,10.3620668023187
"300565",0.121272563356135,5.74472624194434
"235721",-1.98078520148355,6.91253611129972
"190969",-2.17841456398984,7.72101986700729
"123928",-1.6933243105653,8.93374550056864
"100123",-1.23518351566434,9.36493683694601
"260767",-0.220087244609283,6.46337846923996
"241264",-1.29806558555271,6.81372143004657
"12679",-0.983655236110876,10.9459717369964
"121605",-0.238053550291673,8.97866126477462
"141969",-0.354834537227211,8.61035199828561
"36084",-0.570430205415896,10.5237635534602
"97139",-1.25314982134673,9.41883575399318
"157667",-2.20536402251343,8.32289110736737
"290535",-0.687211192351434,5.92438929876824
"29397",-2.60062274752601,10.6405445403957
"265201",-0.570430205415896,6.3825300936692
"12678",-0.992638388952071,10.9459717369964
"20110",-1.19925090429956,10.8112244443784
"333611",-2.15146510546625,5.14285500158426
"198877",-2.57367328900243,7.57728942154816
"100503",-2.28621239808418,9.35595368410482
"96783",0.0134747292617927,9.42781890683438
"325254",-1.32501504407629,5.29556859988458
"87706",-1.16331829293478,9.58951565797589
"283860",-2.60960590036721,6.04117028570378
"325751",-1.32501504407629,5.28658544704338
"195145",-0.381783995750797,7.64915464427773
"316847",-0.947722624746095,5.4482821981849
"307881",-1.12738568157,5.60997894932641
"85855",0.067373646308964,9.62544826934067
"13721",-0.552463899733506,10.928005431314
"21723",-0.103306257673745,10.7842749858549
"98106",-1.495694948059,9.40086944831079
"148823",-1.28908243271151,8.48458785850888
"178532",-2.28621239808418,7.94559868803717
"226346",-1.36993080828227,7.08321601528243
"126019",-0.768059567922191,8.89781288920386
"79737",-1.3160318912351,9.73324610343502
"138965",-0.552463899733506,8.66425091533278
"301304",-2.16943141114864,5.72675993626195
"275666",-0.31890192586243,6.1938838840041
"252909",0.624329122463067,6.60710891469908
"256489",-2.93299940265024,6.53524369196952
"16140",-1.14535198725239,10.883089667108
"310859",-1.16331829293478,5.55608003227924
"111571",-1.08246991736402,9.15832432159852
"110895",-2.69045427593797,9.16730747443972
"303009",-0.247036703132868,5.69981047773836
"265980",-2.50180806627287,6.36456378798681
"17003",-2.32214500944896,10.8651233614256
"253624",-1.8819705202304,6.58914260901669
"197955",-1.92688628443637,7.59525572723055
"195696",0.103306257673745,7.64017149143653
"172036",-2.60062274752601,8.06237967497271
"139365",-1.42382972532944,8.65526776249159
"84631",-1.99875150716594,9.64341457502306
"220595",0.54348074689231,7.19101384937677
"291063",-0.408733454274382,5.91540614592705
"49072",0.0224578821029877,10.2902015795891
"107944",-2.41197653786092,9.22120639148689
"38831",-2.68147112309677,10.469864636413
"233825",-1.15433514009359,6.9484687226645
"261597",-1.6933243105653,6.44541216355757
"265004",-2.34011131513135,6.3825300936692
"182740",-0.202120938926893,7.87373346530761
"271264",0.31890192586243,6.27473225957486
"141946",-0.561447052574701,8.61035199828561
"130417",-1.44179603101183,8.8169645136331
"147799",-1.55857701794737,8.50255416419127
"191947",-2.32214500944896,7.7030535613249
"92584",-1.98976835432474,9.49968412956394
"244392",0.0134747292617927,6.7598225129994
"37045",-0.866874249175338,10.5057972477778
"111990",-1.78315583897725,9.14934116875733
"287538",-0.821958484969362,5.97828821581542
"115456",-1.89993682591279,9.08645909886896
"263679",-0.848907943492948,6.40947955219279
"208152",0.381783995750796,7.41559267040665
"11138",-1.43281287817064,10.97292119552
"15145",-1.15433514009359,10.9010559727904
"173048",-2.4389259963845,8.04441336929031
"17944",-2.79825211003231,10.8471570557432
"287143",0.0943231048325495,5.98727136865661
"241643",-2.35807762081374,6.80473827720538
"248093",-2.45689230206689,6.68795729026984
"271681",-0.399750301433187,6.26574910673366
"291545",-0.543480746892311,5.90642299308585
"15188",-0.768059567922191,10.9010559727904
"153888",-0.435682912797968,8.39475633009693
"260813",0.193137786085697,6.46337846923996
"228224",-2.35807762081374,7.04728340391765
"81301",-0.660261733827848,9.70629664491143
"28433",-2.33112816229016,10.6585108460781
"272502",-1.95383574295996,6.24778280105127
"27118",-0.750093262239801,10.6854603046017
"171616",-1.90891997875398,8.0713628278139
"293925",-1.48671179521781,5.86150722887988
"110670",-0.247036703132868,9.17629062728091
"214343",-2.04366727137191,7.29881168347111
"128378",-1.89993682591279,8.85289712499788
"123437",-1.63942539351813,8.94272865340984
"113007",-1.57654332362976,9.13137486307494
"223311",-1.84603790886562,7.1371149323296
"12181",-0.992638388952071,10.9549548898376
"18642",-0.992638388952071,10.838173902902
"38342",-2.60960590036721,10.4788477892542
"304496",-0.282969314497649,5.67286101921478
"100319",0.52551444120992,9.36493683694601
"203879",-2.28621239808418,7.48745789313621
"267086",-1.495694948059,6.34659748230442
"188974",-2.24129663387821,7.75695247837207
"106538",-1.64840854635932,9.24815585001047
"106271",0.417716607115577,9.25713900285167
"46771",-2.78926895719111,10.3261341909539
"48764",-2.74435319298514,10.2902015795891
"9563",-2.18739771683104,10.9998706540435
"60695",-2.71740373446155,10.0746059114004
"213293",-2.54672383047884,7.3167779891535
"96737",-0.399750301433187,9.42781890683438
"15962",-2.74435319298514,10.883089667108
"193400",-2.66350481741438,7.67610410280131
"117437",-1.96281889580115,9.05052648750418
"18708",-0.399750301433187,10.838173902902
"133791",-2.38502707933733,8.75408244374474
"138770",-2.30417870376657,8.66425091533278
"96828",0.417716607115577,9.42781890683438
"169109",-2.10654934126028,8.11627859201988
"135374",-1.55857701794737,8.72713298522115
"188174",-0.498564982686335,7.77491878405446
"16613",-1.36094765544108,10.8741065142668
"120980",-1.38789711396466,8.98764441761581
"134809",-2.16943141114864,8.73611613806235
"99121",-1.3070487383939,9.3829031426284
"276666",-0.265003008815259,6.17591757832171
"103698",-0.372800842909601,9.30205476705765
"300820",-2.05265042421311,5.73574308910314
"319869",-0.588396511098287,5.39438328113773
"227662",-2.94198255549143,7.05626655675884
"307485",-0.220087244609283,5.61896210216761
"132361",-1.83705475602442,8.78103190226832
"97577",-1.78315583897725,9.40985260115199
"111483",-1.8729873673892,9.15832432159852
"279445",-2.08858303557789,6.12201866127454
"107474",-2.16943141114864,9.23018954432808
"282637",-0.202120938926893,6.06811974422737
"79246",-1.26213297418793,9.74222925627621
"276656",-0.354834537227211,6.17591757832171
"11045",-2.26824609240179,10.97292119552
"286541",-0.848907943492948,5.99625452149781
"277619",-0.633312275304263,6.15795127263932
"68670",-2.51079121911406,9.93087546594131
"95128",-1.45976233669422,9.45476836535796
"101565",-1.67535800488291,9.33798737842243
"124443",-1.53162755942378,8.92476234772745
"89754",-0.624329122463068,9.55358304661111
"198185",0.139238869038526,7.59525572723055
"284646",-0.0134747292617932,6.03218713286259
"176125",-1.58552647647096,7.99051445224314
"228806",-1.59450962931215,7.03830025107645
"153681",-2.29519555092538,8.39475633009693
"255778",-0.390767148591992,6.55320999765191
"88565",-2.37604392649613,9.5715493522935
"274227",0.148222021879721,6.22083334252769
"26535",-1.52264440658259,10.6944434574429
"99577",-1.67535800488291,9.37391998978721
"269282",0.372800842909601,6.31066487093964
"205117",-0.0943231048325499,7.46949158745382
"101252",-0.0224578821029882,9.34697053126362
"274647",-0.543480746892311,6.21185018968649
"215341",-2.00773466000713,7.28084537778872
"199368",-2.6275722060496,7.56830626870697
"1336",-0.193137786085697,11.1525842523439
"346523",-2.24129663387821,4.90929302771319
"240685",-2.03468411853072,6.82270458288777
"109563",-1.26213297418793,9.1942569329633
"89637",-1.67535800488291,9.55358304661111
"115219",0.435682912797968,9.09544225171016
"125456",-1.36094765544108,8.90679604204506
"131934",-1.20823405714076,8.79001505510952
"121508",-1.10941937588761,8.97866126477462
"45392",-1.78315583897725,10.3530836494775
"14153",-1.13636883441119,10.9190222784728
"157648",-2.37604392649613,8.32289110736737
"131878",-1.71129061624769,8.79001505510952
"98126",-1.3160318912351,9.40086944831079
"256399",0.723143803716215,6.54422684481071
"186948",-2.58265644184362,7.79288508973685
"313926",-0.399750301433187,5.50218111523207
"105588",-1.25314982134673,9.26612215569286
"272504",-1.93586943727757,6.24778280105127
"134359",-1.74722322761247,8.74509929090354
"154870",-0.543480746892311,8.37679002441454
"237188",-2.19638086967223,6.88558665277613
"262544",-2.11553249410147,6.42744585787518
