"","x","y"
"324663",-2.16943141114864,5.30455175272577
"190191",-0.238053550291673,7.73898617268968
"276641",-0.48958182984514,6.17591757832171
"159875",-0.229070397450478,8.28695849600259
"214781",-2.57367328900243,7.28982853062992
"144254",-2.15146510546625,8.56543623407964
"16986",-2.47485860774928,10.8651233614256
"123169",0.417716607115577,8.95171180625103
"38045",-0.812975332128167,10.4878309420954
"339563",-2.2592629395606,5.03505716748992
"111957",-2.07959988273669,9.14934116875733
"92641",-1.47772864237661,9.49968412956394
"13164",-1.09145307020522,10.9369885841552
"322284",-1.21721720998195,5.34946751693175
"145759",-2.02570096568952,8.53848677555605
"283884",-2.39401023217853,6.04117028570378
"119524",-1.07348676452283,9.0145938761394
"109599",-0.9387394719049,9.1942569329633
"15241",-0.291952467338845,10.9010559727904
"284895",-2.24129663387821,6.02320398002139
"177544",-2.23231348103701,7.96356499371956
"198181",0.103306257673745,7.59525572723055
"212860",-1.97180204864235,7.3257611419947
"99250",-0.148222021879721,9.3829031426284
"302277",-2.35807762081374,5.70879363057956
"114005",-1.54061071226498,9.11340855739255
"300015",-0.354834537227211,5.75370939478554
"98600",-1.52264440658259,9.3918862954696
"340625",-1.64840854635932,5.01709086180753
"303487",-0.417716607115578,5.69082732489717
"100770",0.11228941051494,9.35595368410482
"207884",-2.02570096568952,7.41559267040665
"321822",-0.902806860540119,5.35845066977295
"296066",-0.11228941051494,5.8255746175151
"89077",-2.24129663387821,9.56256619945231
"53336",-1.85502106170681,10.2093532040184
"99715",-0.435682912797968,9.37391998978721
"301537",-0.0763567991501595,5.72675993626195
"211871",-1.92688628443637,7.34372744767709
"274233",0.202120938926892,6.22083334252769
"239382",-0.345851384386016,6.84965404141135
"275258",0.480598677003944,6.2028670368453
"189649",-0.642295428145458,7.74796932553087
"20091",-1.36993080828227,10.8112244443784
"182524",-2.14248195262506,7.87373346530761
"293419",-1.56756017078857,5.87049038172107
"206377",-2.16943141114864,7.44254212893024
"18123",-1.19026775145837,10.8471570557432
"145226",-2.34909446797255,8.54746992839725
"37027",-1.02857100031685,10.5057972477778
"281971",-1.72027376908888,6.07710289706856
"261632",-1.37891396112347,6.44541216355757
"264976",-2.59163959468482,6.3825300936692
"118355",-2.64553851173199,9.03256018182179
"309876",-1.06450361168163,5.57404633796163
"24629",-0.786025873604582,10.7303760688077
"290123",0.076356799150159,5.93337245160944
"117012",-1.3160318912351,9.05950964034538
"241249",-1.43281287817064,6.81372143004657
"303003",-0.30093562018004,5.69981047773836
"313430",-0.390767148591992,5.51116426807326
"237755",-1.56756017078857,6.87660349993494
"100571",-1.67535800488291,9.35595368410482
"279840",-3.0048646253798,6.11303550843334
"10710",-0.812975332128167,10.9819043483611
"116415",-2.21434717535462,9.06849279318657
"282150",-0.11228941051494,6.07710289706856
"74198",-1.96281889580115,9.83206078468816
"56718",-2.72638688730275,10.14647113413
"306495",-0.184154633244502,5.63692840785
"188968",-2.29519555092538,7.75695247837207
"264015",-2.29519555092538,6.40049639935159
"80074",-2.75333634582633,9.72426295059382
"144826",-1.47772864237661,8.55645308123844
"305993",-0.229070397450478,5.64591156069119
"29050",-1.25314982134673,10.6495276932369
"310476",-0.139238869038526,5.56506318512044
"25416",-2.64553851173199,10.7124097631253
"11672",-1.10043622304641,10.9639380426788
"281146",-0.202120938926893,6.09506920275095
"114935",-2.11553249410147,9.09544225171016
"238803",-1.08246991736402,6.85863719425255
"242144",-2.32214500944896,6.79575512436418
"120016",-1.1184025287288,9.0056107232982
"257147",-1.48671179521781,6.52626053912832
"318834",-0.95670577758729,5.41234958682012
"271984",-2.14248195262506,6.25676595389247
"82738",-1.14535198725239,9.67934718638784
"94779",-0.130255716197331,9.46375151819916
"325173",-2.05265042421311,5.29556859988458
"22623",-0.947722624746095,10.7663086801725
"287919",-1.86400421454801,5.96930506297422
"305730",-2.59163959468482,5.64591156069119
"186175",-0.597379663939482,7.81085139541924
"100027",-2.09756618841908,9.36493683694601
"60207",-2.6365553588908,10.0835890642416
"78807",-0.741110109398605,9.75121240911741
"95297",0.0583904934677686,9.45476836535796
"34024",-1.21721720998195,10.559696164825
"82208",-1.44179603101183,9.68833033922904
"311917",-0.588396511098287,5.53811372659685
"51753",-2.68147112309677,10.2363026625419
"152688",-2.28621239808418,8.41272263577932
"111696",0.0404241877853782,9.15832432159852
"163657",-1.97180204864235,8.21509327327302
"289430",-1.6843411577241,5.94235560445063
"234754",-1.73824007477127,6.93050241698211
"295963",-1.03755415315805,5.8255746175151
"169649",-1.72027376908888,8.10729543917868
"99189",-0.696194345192629,9.3829031426284
"307432",-0.696194345192629,5.61896210216761
"73156",-2.39401023217853,9.85002709037055
"29597",-0.803992179286972,10.6405445403957
"251577",-2.41197653786092,6.62507522038147
"25600",-0.992638388952071,10.7124097631253
"279186",0.0494073406265736,6.13100181411573
"103533",-1.85502106170681,9.30205476705765
"185485",-2.33112816229016,7.81983454826043
"32967",-1.78315583897725,10.5776624705074
"110052",-1.33399819691749,9.18527378012211
"180270",-0.0673736463089645,7.91864922951358
"180221",-0.50754813552753,7.91864922951358
"89174",-1.36993080828227,9.56256619945231
"156239",-1.63942539351813,8.34984056589095
"298788",-2.4479091492257,5.77167570046793
"123453",-1.495694948059,8.94272865340984
"195163",-0.220087244609283,7.64915464427773
"133886",-1.53162755942378,8.75408244374474
"233157",-2.69045427593797,6.95745187550569
"209882",-1.93586943727757,7.37966005904187
"22127",-0.9387394719049,10.7752918330137
"270672",-0.534497594051115,6.28371541241605
"117971",-1.63044224067693,9.04154333466298
"276368",-2.94198255549143,6.17591757832171
"14989",-2.55570698332004,10.9010559727904
"138941",-0.768059567922191,8.66425091533278
"114405",-2.41197653786092,9.10442540455135
"235209",-2.11553249410147,6.92151926414091
"299041",-0.175171480403307,5.77167570046793
"234666",-2.52875752479645,6.93050241698211
"177304",0.076356799150159,7.97254814656075
"279529",-1.33399819691749,6.12201866127454
"92705",-0.902806860540119,9.49968412956394
"111248",0.480598677003944,9.16730747443972
"89669",-1.38789711396466,9.55358304661111
"265045",-1.97180204864235,6.3825300936692
"280138",-0.327885078703626,6.11303550843334
"112147",-0.372800842909601,9.14934116875733
"149376",-0.786025873604582,8.47560470566768
"114903",-2.40299338501972,9.09544225171016
"116474",-1.6843411577241,9.06849279318657
"74137",-2.51079121911406,9.83206078468816
"318310",-1.19925090429956,5.42133273966131
"109985",-1.93586943727757,9.18527378012211
"177516",-2.48384176059048,7.96356499371956
"247175",-1.77417268613606,6.70592359595223
"170808",-0.238053550291673,8.08932913349629
"278656",-0.247036703132868,6.13998496695693
"198146",-0.211104091768088,7.59525572723055
"299258",-2.69045427593797,5.76269254762673
"204826",-2.70842058162036,7.46949158745382
"262529",-2.2502797867194,6.42744585787518
"251537",-2.77130265150872,6.62507522038147
"246671",-1.83705475602442,6.71490674879342
"101277",0.202120938926892,9.34697053126362
"209300",-2.69943742877916,7.38864321188306
"123416",-1.82807160318323,8.94272865340984
"248777",-0.777042720763386,6.67897413742864
"136834",-1.83705475602442,8.70018352669757
"103050",-1.72925692193008,9.31103791989884
"313257",-1.94485259011876,5.51116426807326
"128386",-1.82807160318323,8.85289712499788
"24943",-2.42994284354331,10.7213929159665
"283997",-1.37891396112347,6.04117028570378
"19957",-2.57367328900243,10.8112244443784
"303034",-0.0224578821029882,5.69981047773836
"48298",-2.46587545490809,10.2991847324303
"291141",0.291952467338844,5.91540614592705
"16489",-2.47485860774928,10.8741065142668
"177528",-2.37604392649613,7.96356499371956
"123671",0.462632371321554,8.94272865340984
"236265",-1.55857701794737,6.90355295845852
"307974",-0.291952467338845,5.60997894932641
"106507",-1.92688628443637,9.24815585001047
"90116",-1.83705475602442,9.54459989376992
"244147",-2.18739771683104,6.7598225129994
"281926",-2.12451564694267,6.07710289706856
"174532",-2.50180806627287,8.01746391076673
"272042",-1.62145908783574,6.25676595389247
"178485",-2.70842058162036,7.94559868803717
"210373",-1.98976835432474,7.37067690620067
"49347",-1.97180204864235,10.2812184267479
"107512",-1.82807160318323,9.23018954432808
"302871",-1.48671179521781,5.69981047773836
"116483",-1.60349278215335,9.06849279318657
"202885",-2.28621239808418,7.5054241988186
"195953",-2.05265042421311,7.63118833859533
"191658",-0.453649218480359,7.71203671416609
"216122",0.54348074689231,7.27186222494753
"154374",-0.534497594051115,8.38577317725573
"186030",-1.89993682591279,7.81085139541924
"136010",-0.309918773021235,8.71814983237996
"144043",0.417716607115577,8.57441938692083
"90836",0.166188327562111,9.53561674092872
"191994",-1.89993682591279,7.7030535613249
"138059",0.238053550291673,8.68221722101518
"173123",-1.76518953329486,8.04441336929031
"27948",-2.22333032819582,10.6674939989193
"247214",-1.42382972532944,6.70592359595223
"206363",-2.29519555092538,7.44254212893024
"306001",-0.157205174720916,5.64591156069119
"269003",-2.13349879978386,6.31066487093964
"269287",0.417716607115577,6.31066487093964
"106721",-0.00449157642059772,9.24815585001047
"265425",-3.02283093106219,6.373546940828
"237139",-2.6365553588908,6.88558665277613
"261561",-2.01671781284833,6.44541216355757
"232684",-2.47485860774928,6.96643502834689
"117477",-1.60349278215335,9.05052648750418
"101964",-2.55570698332004,9.32900422558123
"113507",-1.54959386510617,9.12239171023374
"112462",-2.00773466000713,9.14035801591613
"34879",-2.46587545490809,10.5417298591426
"298570",0.0583904934677686,5.78065885330912
"138785",-2.16943141114864,8.66425091533278
"93524",-2.47485860774928,9.48171782388155
"122139",0.0943231048325495,8.96967811193342
"193254",0.489581829845139,7.68508725564251
"213785",-2.59163959468482,7.30779483631231
"333157",-1.76518953329486,5.15183815442546
"109506",-1.77417268613606,9.1942569329633
"312281",-1.78315583897725,5.52913057375565
"90063",-2.31316185660777,9.54459989376992
"288562",-0.552463899733506,5.96032191013303
"284616",-0.282969314497649,6.03218713286259
"107578",-1.23518351566434,9.23018954432808
"154660",-2.42994284354331,8.37679002441454
"258192",-1.02857100031685,6.50829423344593
"315822",-1.22620036282315,5.46624850386729
"157233",-1.63942539351813,8.33187426020856
"313878",-0.830941637810557,5.50218111523207
"151889",-0.534497594051115,8.43068894146171
"108537",-1.54959386510617,9.21222323864569
"241615",-2.60960590036721,6.80473827720538
"262466",-2.8162184157147,6.42744585787518
"198131",-0.345851384386016,7.59525572723055
"110998",-1.76518953329486,9.16730747443972
"115383",-2.55570698332004,9.08645909886896
"112516",-1.52264440658259,9.14035801591613
"23471",-2.2592629395606,10.7483423744901
"255354",0.265003008815259,6.5621931504931
"275477",-2.01671781284833,6.1938838840041
"137978",-0.48958182984514,8.68221722101518
"115951",-1.91790313159518,9.07747594602776
"129916",-1.47772864237661,8.8259476664743
"44791",-2.71740373446155,10.3620668023187
"70172",-2.41197653786092,9.90392600741773
"145842",-1.28009927987032,8.53848677555605
"11195",-0.92077316622251,10.97292119552
"110037",-1.46874548953542,9.18527378012211
"259067",-2.09756618841908,6.49032792776354
"35335",-2.83418472139709,10.5327467063014
"28396",-2.66350481741438,10.6585108460781
"311441",-0.399750301433187,5.54709687943805
"36366",-2.50180806627287,10.514780400619
"261506",-2.51079121911406,6.44541216355757
"203358",-2.50180806627287,7.49644104597741
"23154",-0.642295428145458,10.7573255273313
"115991",-1.55857701794737,9.07747594602776
"198880",-2.54672383047884,7.57728942154816
"11134",-1.46874548953542,10.97292119552
"197139",-0.327885078703626,7.61322203291294
"108687",-0.202120938926893,9.21222323864569
"311364",-1.09145307020522,5.54709687943805
"253181",-1.39688026680586,6.59812576185789
"291558",-0.426699759956773,5.90642299308585
"252834",-0.049407340626574,6.60710891469908
"115952",-1.90891997875398,9.07747594602776
"280183",0.076356799150159,6.11303550843334
"182963",-2.66350481741438,7.86475031246641
"132068",-0.00449157642059772,8.79001505510952
"121994",-1.20823405714076,8.96967811193342
"123487",-1.19026775145837,8.94272865340984
"244250",-1.26213297418793,6.7598225129994
"192456",-2.21434717535462,7.6940704084837
"251586",-2.33112816229016,6.62507522038147
"212522",-0.543480746892311,7.33474429483589
"281131",-0.336868231544821,6.09506920275095
"86535",-2.75333634582633,9.60748196365828
"72183",-2.20536402251343,9.86799339605294
"73639",-2.51977437195526,9.84104393752936
"257602",-1.86400421454801,6.51727738628713
"281593",-0.651278580986653,6.08608604990976
"315265",-1.76518953329486,5.47523165670848
"316332",-1.10941937588761,5.45726535102609
"269791",0.480598677003944,6.30168171809844
"124523",-0.812975332128167,8.92476234772745
"95092",-1.78315583897725,9.45476836535796
"330153",-1.96281889580115,5.20573707147263
"282351",-2.77130265150872,6.06811974422737
"98114",-1.42382972532944,9.40086944831079
"121659",0.247036703132868,8.97866126477462
"170557",-2.49282491343167,8.08932913349629
"109020",-1.67535800488291,9.2032400858045
"194517",-1.55857701794737,7.65813779711892
"306969",-0.390767148591992,5.6279452550088
"317834",-1.01060469463446,5.43031589250251
"310453",-0.345851384386016,5.56506318512044
"156682",-2.12451564694267,8.34085741304976
"301417",-1.15433514009359,5.72675993626195
"291578",-0.247036703132868,5.90642299308585
"330580",-2.59163959468482,5.19675391863143
"166676",-1.63942539351813,8.16119435622585
"213136",0.50754813552753,7.3257611419947
"185433",-2.79825211003231,7.81983454826043
"244600",-2.58265644184362,6.7508393601582
"122528",-0.875857402016534,8.96069495909223
"33888",-2.4389259963845,10.559696164825
"111040",-1.38789711396466,9.16730747443972
"268946",-2.64553851173199,6.31066487093964
"116988",-1.53162755942378,9.05950964034538
"41853",-2.32214500944896,10.4159657193659
"14666",-0.992638388952071,10.9100391256316
"170630",-1.83705475602442,8.08932913349629
"246561",-2.8252015685559,6.71490674879342
"243222",-1.56756017078857,6.77778881868179
"245736",-1.3070487383939,6.73287305447581
"269112",-1.15433514009359,6.31066487093964
"42359",-2.24129663387821,10.4069825665247
"215841",-1.98078520148355,7.27186222494753
"324666",-2.14248195262506,5.30455175272577
"305521",-0.00449157642059772,5.65489471353239
"197949",-1.98078520148355,7.59525572723055
"185758",0.121272563356135,7.81983454826043
"223734",-2.51079121911406,7.1281317794884
"300543",-0.0763567991501595,5.74472624194434
"266909",-3.08571300095056,6.34659748230442
"223042",0.202120938926892,7.14609808517079
"244760",-1.14535198725239,6.7508393601582
"23111",-1.02857100031685,10.7573255273313
"189914",-2.72638688730275,7.73898617268968
"18461",-2.61858905320841,10.838173902902
"314390",-0.696194345192629,5.49319796239087
"295520",-0.552463899733506,5.83455777035629
"171572",-2.30417870376657,8.0713628278139
"314890",-0.669244886669044,5.48421480954968
"114966",-1.83705475602442,9.09544225171016
"67798",-1.41484657248825,9.9488417716237
"193932",-2.34909446797255,7.66712094996012
"233248",-1.8729873673892,6.95745187550569
"173785",-0.282969314497649,8.03543021644912
"105053",-1.59450962931215,9.27510530853406
"206161",0.354834537227211,7.45152528177143
"268566",-1.59450962931215,6.31964802378083
"204047",-0.777042720763386,7.48745789313621
"186012",-2.0616335770543,7.81085139541924
"145701",-2.54672383047884,8.53848677555605
"129922",-1.42382972532944,8.8259476664743
"47763",-2.80723526287351,10.3081678852715
"320350",-0.73212695655741,5.38540012829653
"195464",-1.98078520148355,7.64017149143653
"30982",-1.75620638045366,10.6135950818721
"33605",-0.516531288368725,10.5686793176662
"165118",-2.24129663387821,8.18814381474944
"242380",-0.202120938926893,6.79575512436418
"87125",-1.91790313159518,9.59849881081709
"231197",-2.4389259963845,6.99338448687048
"222738",-2.52875752479645,7.14609808517079
"47874",-1.81010529750084,10.3081678852715
"149903",-0.516531288368725,8.46662155282649
"204898",-2.0616335770543,7.46949158745382
"100073",-1.6843411577241,9.36493683694601
"93176",-1.13636883441119,9.49070097672275
"204455",-1.57654332362976,7.47847474029502
"19184",-0.588396511098287,10.8291907500608
"231326",-1.28009927987032,6.99338448687048
"216799",-2.30417870376657,7.25389591926514
"286001",-1.23518351566434,6.005237674339
"284651",0.0314410349441832,6.03218713286259
"198910",-2.27722924524299,7.57728942154816
"302875",-1.45077918385303,5.69981047773836
"134883",-1.5046781009002,8.73611613806235
"211850",-2.11553249410147,7.34372744767709
"190510",-1.83705475602442,7.73000301984848
"112504",-1.63044224067693,9.14035801591613
"323675",-2.11553249410147,5.32251805840817
"178985",-2.68147112309677,7.93661553519597
"137804",-2.05265042421311,8.68221722101518
"149691",-2.42095969070211,8.46662155282649
"107678",-0.336868231544821,9.23018954432808
"181071",-1.80112214465964,7.90068292383119
"276669",-0.238053550291673,6.17591757832171
"249757",-0.902806860540119,6.66100783174625
"111495",-1.76518953329486,9.15832432159852
"162692",-1.71129061624769,8.23305957895541
"206406",-1.90891997875398,7.44254212893024
"26087",-1.08246991736402,10.7034266102841
"99496",-2.40299338501972,9.37391998978721
"175019",-2.59163959468482,8.00848075792553
"249698",-1.43281287817064,6.66100783174625
"192965",-2.10654934126028,7.68508725564251
"183167",-0.830941637810557,7.86475031246641
"168129",-1.98078520148355,8.13424489770227
"203879",-2.28621239808418,7.48745789313621
"300075",0.184154633244502,5.75370939478554
"111685",-0.058390493467769,9.15832432159852
"90582",-2.11553249410147,9.53561674092872
"143842",-1.38789711396466,8.57441938692083
"254677",-1.35196450259988,6.5711763033343
"240249",-1.48671179521781,6.83168773572896
"285800",-3.04079723674458,6.005237674339
"197944",-2.02570096568952,7.59525572723055
"116001",-1.46874548953542,9.07747594602776
"193158",-0.372800842909601,7.68508725564251
"28430",-2.35807762081374,10.6585108460781
"38851",-2.50180806627287,10.469864636413
"119437",-1.85502106170681,9.0145938761394
"234808",-1.25314982134673,6.93050241698211
"265526",-2.11553249410147,6.373546940828
"267205",-0.426699759956773,6.34659748230442
"179469",-2.79825211003231,7.92763238235478
"181030",-2.16943141114864,7.90068292383119
"188445",-2.52875752479645,7.76593563121326
"173594",-1.99875150716594,8.03543021644912
"90518",-2.69045427593797,9.53561674092872
"101574",-1.59450962931215,9.33798737842243
"300056",0.0134747292617927,5.75370939478554
"38996",-1.19925090429956,10.469864636413
"11541",-2.27722924524299,10.9639380426788
"118525",-1.1184025287288,9.03256018182179
"320677",-2.2592629395606,5.37641697545534
"212764",-2.83418472139709,7.3257611419947
"315364",-0.875857402016534,5.47523165670848
"310734",-2.28621239808418,5.55608003227924
"250010",-3.09469615379175,6.65202467890506
"24957",-2.30417870376657,10.7213929159665
"100779",0.193137786085697,9.35595368410482
"278157",-0.265003008815259,6.14896811979813
"306244",-2.4389259963845,5.63692840785
"287115",-0.157205174720916,5.98727136865661
"36348",-2.66350481741438,10.514780400619
"99566",-1.77417268613606,9.37391998978721
"233512",0.498564982686334,6.95745187550569
"171547",-2.52875752479645,8.0713628278139
"342110",-1.70230746340649,4.99014140328394
"267801",0.462632371321554,6.33761432946322
"222017",-0.0763567991501595,7.16406439085318
"134904",-1.3160318912351,8.73611613806235
"285516",-1.12738568157,6.0142208271802
"245239",-1.3070487383939,6.74185620731701
"113562",-1.05552045884044,9.12239171023374
"121054",-0.723143803716215,8.98764441761581
"129888",-1.72925692193008,8.8259476664743
"272992",-2.01671781284833,6.23879964821008
"148884",-0.741110109398605,8.48458785850888
"219775",-2.35807762081374,7.19999700221797
"108004",-1.8729873673892,9.22120639148689
"267284",0.282969314497649,6.34659748230442
"141828",-1.62145908783574,8.61035199828561
"345546",-2.08858303557789,4.92725933339558
"94645",-1.33399819691749,9.46375151819916
"270673",-0.52551444120992,6.28371541241605
"177508",-2.55570698332004,7.96356499371956
"230783",-1.6933243105653,7.00236763971167
"125634",0.238053550291673,8.90679604204506
"106973",-2.20536402251343,9.23917269716928
"198431",-2.11553249410147,7.58627257438936
"179657",-1.10941937588761,7.92763238235478
"132838",-2.01671781284833,8.77204874942713
"188949",-2.46587545490809,7.75695247837207
"318741",-1.79213899181845,5.41234958682012
"150214",-2.18739771683104,8.4576383999853
"145251",-2.12451564694267,8.54746992839725
"280649",-0.202120938926893,6.10405235559215
"116045",-1.07348676452283,9.07747594602776
"275215",0.0943231048325495,6.2028670368453
"174558",-2.26824609240179,8.01746391076673
"182189",-0.687211192351434,7.8827166181488
"27069",-1.19026775145837,10.6854603046017
"145329",-1.42382972532944,8.54746992839725
"99157",-0.983655236110876,9.3829031426284
"265604",-1.41484657248825,6.373546940828
"119951",-1.70230746340649,9.0056107232982
"272405",-2.8252015685559,6.24778280105127
"106517",-1.83705475602442,9.24815585001047
"135942",-0.92077316622251,8.71814983237996
"297605",0.31890192586243,5.79862515899151
"102454",-2.61858905320841,9.32002107274004
"128919",-1.5046781009002,8.84391397215669
"115940",-2.01671781284833,9.07747594602776
"14633",-1.28908243271151,10.9100391256316
"233758",-1.75620638045366,6.9484687226645
"253606",-2.04366727137191,6.58914260901669
"108437",-2.4479091492257,9.21222323864569
"25931",-2.48384176059048,10.7034266102841
"24582",-1.20823405714076,10.7303760688077
"127890",-1.81908845034203,8.86188027783908
"241687",-1.96281889580115,6.80473827720538
"44314",-2.53774067763765,10.3710499551599
"68171",-2.52875752479645,9.93985861878251
"134298",-2.29519555092538,8.74509929090354
"150225",-2.08858303557789,8.4576383999853
"302957",-0.71416065087502,5.69981047773836
"155168",-2.33112816229016,8.36780687157334
"291109",0.00449157642059728,5.91540614592705
"340111",-1.80112214465964,5.02607401464872
"253797",-0.327885078703626,6.58914260901669
"209389",-1.89993682591279,7.38864321188306
"113537",-1.28009927987032,9.12239171023374
"106053",-1.54061071226498,9.25713900285167
"111503",-1.6933243105653,9.15832432159852
"262140",-1.28009927987032,6.43642901071637
"125925",-1.61247593499454,8.89781288920386
"303999",-0.282969314497649,5.68184417205597
"21086",-1.36094765544108,10.7932581386961
"307010",-0.0224578821029882,5.6279452550088
"347030",-2.15146510546625,4.90030987487199
"115532",-1.21721720998195,9.08645909886896
"172273",-0.471615524162749,8.06237967497271
"300067",0.11228941051494,5.75370939478554
"113979",-1.77417268613606,9.11340855739255
"291637",0.282969314497649,5.90642299308585
"105447",-2.51977437195526,9.26612215569286
"17971",-2.55570698332004,10.8471570557432
"271537",-1.6933243105653,6.26574910673366
"10629",-1.54061071226498,10.9819043483611
"220319",-1.93586943727757,7.19101384937677
"288945",-1.57654332362976,5.95133875729183
"181997",-2.41197653786092,7.8827166181488
"188533",-1.73824007477127,7.76593563121326
"123962",-1.38789711396466,8.93374550056864
"307933",-0.660261733827848,5.60997894932641
"84149",-1.86400421454801,9.65239772786426
"274741",0.30093562018004,6.21185018968649
"30922",-2.29519555092538,10.6135950818721
"295063",-0.193137786085697,5.84354092319749
"100612",-1.3070487383939,9.35595368410482
"109903",-2.67248797025558,9.18527378012211
"130433",-1.29806558555271,8.8169645136331
"11194",-0.929756319063705,10.97292119552
"271684",-0.372800842909601,6.26574910673366
"20655",-0.768059567922191,10.8022412915372
"139364",-1.43281287817064,8.65526776249159
"248546",-2.85215102707948,6.67897413742864
"94737",-0.50754813552753,9.46375151819916
"296514",-0.552463899733506,5.8165914646739
"123116",-0.058390493467769,8.95171180625103
"310467",-0.220087244609283,5.56506318512044
"296038",-0.363817690068406,5.8255746175151
"297063",-0.0853399519913549,5.80760831183271
"307500",-0.0853399519913549,5.61896210216761
"127335",-2.34011131513135,8.87086343068028
"118590",-0.534497594051115,9.03256018182179
"286114",-0.220087244609283,6.005237674339
"53805",-2.10654934126028,10.2003700511772
"350532",-1.94485259011876,4.83742780498362
"274367",-3.05876354242697,6.21185018968649
"135011",-0.354834537227211,8.73611613806235
"148237",-2.08858303557789,8.49357101135008
"86610",-2.07959988273669,9.60748196365828
"160144",-2.27722924524299,8.27797534316139
"111483",-1.8729873673892,9.15832432159852
"125422",-1.66637485204171,8.90679604204506
"238925",0.0134747292617927,6.85863719425255
"238948",0.220087244609283,6.85863719425255
"237235",-1.77417268613606,6.88558665277613
"180771",-0.0314410349441836,7.90966607667239
"204832",-2.65452166457319,7.46949158745382
"185976",-2.38502707933733,7.81085139541924
"224239",-2.4389259963845,7.11914862664721
"292437",-1.45976233669422,5.88845668740346
"115622",-0.408733454274382,9.08645909886896
"111209",0.13025571619733,9.16730747443972
"10188",-1.03755415315805,10.9908875012023
"322178",-2.16943141114864,5.34946751693175
"237929",-0.00449157642059772,6.87660349993494
"92309",0.00449157642059728,9.50866728240513
"344554",-2.0706167298955,4.94522563907797
"200865",-2.57367328900243,7.54135681018338
"23930",-2.60062274752601,10.7393592216489
"188460",-2.39401023217853,7.76593563121326
"111389",-2.71740373446155,9.15832432159852
"248348",-0.166188327562112,6.68795729026984
"194962",-2.02570096568952,7.64915464427773
"141469",-0.381783995750797,8.61933515112681
"269975",-2.33112816229016,6.29269856525725
"163625",-2.2592629395606,8.21509327327302
"240121",-2.6365553588908,6.83168773572896
"284843",-2.70842058162036,6.02320398002139
"92265",-0.390767148591992,9.50866728240513
"102047",-1.81010529750084,9.32900422558123
"183511",-2.20536402251343,7.85576715962522
"10213",-0.812975332128167,10.9908875012023
"207877",-2.08858303557789,7.41559267040665
"226499",0.00449157642059728,7.08321601528243
"136971",-0.606362816780677,8.70018352669757
"309458",-0.354834537227211,5.58302949080283
"294543",-0.399750301433187,5.85252407603868
"251384",0.31890192586243,6.63405837322267
"187000",-2.11553249410147,7.79288508973685
"142777",-2.02570096568952,8.59238569260322
"195611",-0.660261733827848,7.64017149143653
